"행정구역(시군구)별","성별","국적(지역)별","항목","단위","2022 년","2021 년","2020 년","2019 년",
"경상남도","계","북마케도니아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","중앙아프리카공화국","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","몰타","지역, 국적 및 성별 등록외국인 현황[명]","명","1","0","0","0",
"경상남도","계","적도기니","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","바하마","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","몬테네그로","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","코소보","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","바누아투","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","레소토","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","니제르","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","몰디브","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","팔라우","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","파푸아뉴기니","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","코모로","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","벨리즈","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","도미니카연방","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","나미비아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","그레나다","지역, 국적 및 성별 등록외국인 현황[명]","명","0","","","0",
"경상남도","계","통가","지역, 국적 및 성별 등록외국인 현황[명]","명","","0","0","0",
"경상남도","계","수리남","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","바베이도스","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","나우루","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","지부티","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","앤티카바부다","지역, 국적 및 성별 등록외국인 현황[명]","명","0","","","0",
"경상남도","계","안도라","지역, 국적 및 성별 등록외국인 현황[명]","명","","0","","0",
"경상남도","계","세인트루시아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","세이셸","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","가이아나","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","계","교황청","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","","",
"경상남도","계","영국외지시민","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","","",
"경상남도","계","영국속령지시민","지역, 국적 및 성별 등록외국인 현황[명]","명","","0","","",
"경상남도","계","홍콩거주난민","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","",
"경상남도","계","투발루","지역, 국적 및 성별 등록외국인 현황[명]","명","","","0","",
"경상남도","계","사모아","지역, 국적 및 성별 등록외국인 현황[명]","명","0","","","",
"경상남도","계","마샬군도","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","","",
"경상남도","계","세인트빈센트그레나딘","지역, 국적 및 성별 등록외국인 현황[명]","명","0","","","",
"경상남도","계","기타","지역, 국적 및 성별 등록외국인 현황[명]","명","","","5","",
"경상남도","남자","계","지역, 국적 및 성별 등록외국인 현황[명]","명","47483","41651","45130","51952",
"경상남도","남자","한국계중국인","지역, 국적 및 성별 등록외국인 현황[명]","명","2392","2441","2763","3280",
"경상남도","남자","중국","지역, 국적 및 성별 등록외국인 현황[명]","명","2063","2092","2324","2713",
"경상남도","남자","베트남","지역, 국적 및 성별 등록외국인 현황[명]","명","10377","9634","10070","10818",
"경상남도","남자","우즈베키스탄","지역, 국적 및 성별 등록외국인 현황[명]","명","4146","3494","4134","5282",
"경상남도","남자","필리핀","지역, 국적 및 성별 등록외국인 현황[명]","명","2180","1737","1851","2334",
"경상남도","남자","캄보디아","지역, 국적 및 성별 등록외국인 현황[명]","명","2851","2512","2495","2914",
"경상남도","남자","네팔","지역, 국적 및 성별 등록외국인 현황[명]","명","3230","2507","2864","3257",
"경상남도","남자","인도네시아","지역, 국적 및 성별 등록외국인 현황[명]","명","6680","5352","5766","6483",
"경상남도","남자","타이(태국)","지역, 국적 및 성별 등록외국인 현황[명]","명","1342","1275","1272","1499",
"경상남도","남자","미얀마","지역, 국적 및 성별 등록외국인 현황[명]","명","2224","1801","1997","2351",
"경상남도","남자","미국","지역, 국적 및 성별 등록외국인 현황[명]","명","494","494","520","653",
"경상남도","남자","몽골","지역, 국적 및 성별 등록외국인 현황[명]","명","449","409","460","489",
"경상남도","남자","일본","지역, 국적 및 성별 등록외국인 현황[명]","명","155","169","200","230",
"경상남도","남자","스리랑카","지역, 국적 및 성별 등록외국인 현황[명]","명","2948","2419","2784","3155",
"경상남도","남자","타이완(대만)","지역, 국적 및 성별 등록외국인 현황[명]","명","146","151","148","161",
"경상남도","남자","카자흐스탄","지역, 국적 및 성별 등록외국인 현황[명]","명","515","506","601","848",
"경상남도","남자","방글라데시","지역, 국적 및 성별 등록외국인 현황[명]","명","969","724","758","805",
"경상남도","남자","러시아(연방)","지역, 국적 및 성별 등록외국인 현황[명]","명","373","414","369","460",
"경상남도","남자","파키스탄","지역, 국적 및 성별 등록외국인 현황[명]","명","992","899","932","957",
"경상남도","남자","인도","지역, 국적 및 성별 등록외국인 현황[명]","명","451","450","453","489",
"경상남도","남자","키르기즈","지역, 국적 및 성별 등록외국인 현황[명]","명","210","150","175","208",
"경상남도","남자","영국","지역, 국적 및 성별 등록외국인 현황[명]","명","162","165","200","299",
"경상남도","남자","캐나다","지역, 국적 및 성별 등록외국인 현황[명]","명","86","93","105","116",
"경상남도","남자","말레이시아","지역, 국적 및 성별 등록외국인 현황[명]","명","58","67","59","197",
"경상남도","남자","프랑스","지역, 국적 및 성별 등록외국인 현황[명]","명","107","123","204","161",
"경상남도","남자","우크라이나","지역, 국적 및 성별 등록외국인 현황[명]","명","89","73","106","131",
"경상남도","남자","이집트","지역, 국적 및 성별 등록외국인 현황[명]","명","66","105","82","88",
"경상남도","남자","남아프리카공화국","지역, 국적 및 성별 등록외국인 현황[명]","명","100","96","90","107",
"경상남도","남자","나이지리아","지역, 국적 및 성별 등록외국인 현황[명]","명","23","24","20","24",
"경상남도","남자","독일","지역, 국적 및 성별 등록외국인 현황[명]","명","49","39","39","43",
"경상남도","남자","티모르민주공화국(동티모르)","지역, 국적 및 성별 등록외국인 현황[명]","명","636","474","459","488",
"경상남도","남자","홍콩","지역, 국적 및 성별 등록외국인 현황[명]","명","8","9","10","8",
"경상남도","남자","오스트레일리아","지역, 국적 및 성별 등록외국인 현황[명]","명","40","47","57","66",
"경상남도","남자","시리아","지역, 국적 및 성별 등록외국인 현황[명]","명","108","99","118","108",
"경상남도","남자","튀르키예","지역, 국적 및 성별 등록외국인 현황[명]","명","88","32","31","34",
"경상남도","남자","한국계러시아인","지역, 국적 및 성별 등록외국인 현황[명]","명","64","44","27","25",
"경상남도","남자","가나","지역, 국적 및 성별 등록외국인 현황[명]","명","13","15","17","19",
"경상남도","남자","모로코","지역, 국적 및 성별 등록외국인 현황[명]","명","36","23","18","31",
"경상남도","남자","이란","지역, 국적 및 성별 등록외국인 현황[명]","명","25","18","24","22",
"경상남도","남자","예멘공화국","지역, 국적 및 성별 등록외국인 현황[명]","명","8","20","25","52",
"경상남도","남자","라오스","지역, 국적 및 성별 등록외국인 현황[명]","명","83","9","8","11",
"경상남도","남자","사우디아라비아","지역, 국적 및 성별 등록외국인 현황[명]","명","5","5","3","3",
"경상남도","남자","에티오피아","지역, 국적 및 성별 등록외국인 현황[명]","명","7","4","3","6",
"경상남도","남자","이탈리아","지역, 국적 및 성별 등록외국인 현황[명]","명","12","35","78","79",
"경상남도","남자","카메룬","지역, 국적 및 성별 등록외국인 현황[명]","명","14","15","8","6",
"경상남도","남자","브라질","지역, 국적 및 성별 등록외국인 현황[명]","명","57","31","15","21",
"경상남도","남자","뉴질랜드","지역, 국적 및 성별 등록외국인 현황[명]","명","21","24","23","35",
"경상남도","남자","스페인","지역, 국적 및 성별 등록외국인 현황[명]","명","8","7","7","7",
"경상남도","남자","싱가포르","지역, 국적 및 성별 등록외국인 현황[명]","명","13","17","17","19",
"경상남도","남자","네덜란드","지역, 국적 및 성별 등록외국인 현황[명]","명","12","15","18","16",
"경상남도","남자","아일랜드","지역, 국적 및 성별 등록외국인 현황[명]","명","15","18","15","18",
"경상남도","남자","멕시코","지역, 국적 및 성별 등록외국인 현황[명]","명","5","3","3","1",
"경상남도","남자","아랍에미리트연합","지역, 국적 및 성별 등록외국인 현황[명]","명","0","0","0","0",
"경상남도","남자","라이베리아","지역, 국적 및 성별 등록외국인 현황[명]","명","3","8","9","17",
"경상남도","남자","타지키스탄","지역, 국적 및 성별 등록외국인 현황[명]","명","21","10","8","10",
"경상남도","남자","우간다","지역, 국적 및 성별 등록외국인 현황[명]","명","5","4","3","3",
"경상남도","남자","스웨덴","지역, 국적 및 성별 등록외국인 현황[명]","명","7","11","5","4",
"경상남도","남자","알제리","지역, 국적 및 성별 등록외국인 현황[명]","명","16","11","16","15",
